0,0,1
38.7,-30.6504,1.025445293
74.5,-60.0768,1.076923077
105,-89.964,1.050847458
133,-119.7,0.93872549
161,-149.5368,0.749379653
197,-180.1368,0.503722084
242,-210.8304,0.308270677
298,-239.44896,0.156390977
383,-270.2448,0.089847716
480,-298.5984,
600,-328.32,
790,-359.766,
